ACCOUNT_NO.,ACCOUNT_NAME,SCHEME_TYPE,CLS_BALANCE,AVG_CR_BALANCE,AVG_DR_BALANCE,INT_RATE,INT_EXPENSE,INT_INCOME,ACCT_OPEN_DATE _OPEN_EFFECTIVE_DATE,GL_SUB_HEAD_CODE,MATURITY_DATE,CRNCY,A/C_CLASSIFICATION,CR_INT_RATE,DR_INT_RATE,COUNTRY,INT_CODE,LAST_DAY_IN_DR_BAL,LAST_DAY_IN_DR_BAL.1,INT_PAY_FLAG,INT_COLL_FLAG,CUST_ID,OPENING_BAL.
50010010004558,ACCESS BANK (SL) LIMITED,ODA,"57,568.41","57,568.41",0,0.3,0,0,5/4/2021,21001,2022-07-09,GBP,Performing A/c,0,0,SIERRA LEONE,DDA1,,7/5/2022,N,Y,C000000188,"57,568.41"
50010010004732,AMANA BANK TANZANIA,ODA,"600,000.00","600,000.00",0,0.3,0,0,7/19/2021,21001,2022-07-09,EUR,Performing A/c,0,0,TANZANIA,DDA1,,7/5/2022,N,Y,C000000192,"600,000.00"
50010010004602,UNION BANK LOAN SETTLEMENT ACC,ODA,"36,724.06","36,724.06",0,0.01,0,0,5/21/2021,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000080,"36,724.06"
50010010004626,SKYE BANK (SL) LIMITED,ODA,"7,807.63","7,807.63",0,0.3,0,0,6/1/2021,21001,2022-07-09,EUR,Performing A/c,0,0,SIERRA LEONE,DDA1,,7/5/2022,N,Y,C000000189,"7,807.63"
50010010004640,SKYE BANK (SL) LIMITED MASTERC,ODA,"79,292.91","79,292.91",0,0.01,0,0,6/8/2021,21001,2022-07-09,USD,Performing A/c,0,0,SIERRA LEONE,DDA1,,7/5/2022,N,Y,C000000189,"79,292.91"
50010010004657,CONSOLIDATED BANK GHANA LIMITE,ODA,"3,845,977.18","3,845,977.18",0,0.05,0,0,6/22/2021,21001,2022-07-09,USD,Performing A/c,0.05,0,GHANA,DDA1,,7/5/2022,Y,Y,C000000190,"3,845,977.18"
50010010004671,CONSOLIDATED BANK GHANA LIMITE,ODA,"100,000.00","100,000.00",0,0.3,0,0,6/22/2021,21001,2022-07-09,GBP,Performing A/c,0,0,GHANA,DDA1,,7/5/2022,N,Y,C000000190,"100,000.00"
50017150003377,ZAMBIA INDUSTRIAL COMMERCIAL B,ODA,"5,177,055.74","5,177,055.74",0,0.01,0,0,11/8/2019,21715,2022-07-09,USD,Performing A/c,0.01,0,ZAMBIA,DDA1,,7/5/2022,Y,Y,C000000150,"5,177,055.74"
50017150003384,ZAMBIA INDUSTRIAL COMMERCIAL B,ODA,"23,060.19","23,060.19",0,0.3,0,0,11/12/2019,21715,2022-07-09,EUR,Performing A/c,0.3,0,ZAMBIA,DDA1,,7/5/2022,Y,Y,C000000150,"23,060.19"
50017150003391,ZAMBIA INDUSTRIAL COMMERCIAL B,ODA,"4,339.63","4,339.63",0,0.3,0,0,11/12/2019,21715,2022-07-09,GBP,Performing A/c,0.3,0,ZAMBIA,DDA1,,7/5/2022,Y,Y,C000000150,"4,339.63"
50017150003414,MYBUCKS BANKING CORPORATION,ODA,"3,297.62","3,297.62",0,0.01,0,0,11/15/2019,21715,2022-07-09,USD,Performing A/c,0.01,0,MALAWI,DDA1,,7/5/2022,Y,Y,C000000151,"3,297.62"
50017150003421,MYBUCKS BANKING CORPORATION,ODA,"10,800.57","10,800.57",0,0.3,0,0,11/15/2019,21715,2022-07-09,EUR,Performing A/c,0.3,0,MALAWI,DDA1,,7/5/2022,Y,Y,C000000151,"10,800.57"
50010010004695,DCB COMMERCIAL BANK,ODA,"218,705.98","218,705.98",0,0.01,0,0,7/1/2021,21001,2022-07-09,USD,Performing A/c,0,0,TANZANIA,DDA1,,7/5/2022,N,Y,C000000191,"218,705.98"
50017150003438,MYBUCKS BANKING CORPORATION,ODA,69.62,69.62,0,0.3,0,0,11/15/2019,21715,2022-07-09,GBP,Performing A/c,0.3,0,MALAWI,DDA1,,7/5/2022,Y,Y,C000000151,69.62
50010010004718,CONSOLIDATED BANK GHANA LIMITE,ODA,"613,037.13","613,037.13",0,0.01,0,0,7/8/2021,21001,2022-07-09,USD,Performing A/c,0,0,GHANA,DDA1,,7/5/2022,N,Y,C000000190,"613,037.13"
50017150003445,TAJBANK LIMITED,ODA,"507,865.03","507,865.03",0,0.01,0,0,11/21/2019,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000152,"507,865.03"
50010010004725,AMANA BANK TANZANIA,ODA,"145,067.79","145,067.79",0,0.01,0,0,7/19/2021,21001,2022-07-09,USD,Performing A/c,0,0,TANZANIA,DDA1,,7/5/2022,N,Y,C000000192,"145,067.79"
50010010004619,SKYE BANK (SL) LIMITED,ODA,"5,051,780.16","5,051,780.16",0,0.01,0,0,6/1/2021,21001,2022-07-09,USD,Performing A/c,0,0,SIERRA LEONE,DDA1,,7/5/2022,N,Y,C000000189,"5,051,780.16"
50017150002790,CORONATION MERCHANT BANK EXPOR,ODA,"4,331,312.61","4,331,312.61",0,0,0,0,11/9/2018,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000109,"4,331,312.61"
50017150003728,HERITAGE BANK PLC INTEREST AND,ODA,"27,792.77","27,792.77",0,0.01,0,0,3/11/2020,21715,2022-07-09,USD,Performing A/c,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000142,"27,792.77"
50017150003834,TITAN BANK WIRE CLEARING,ODA,"320,314.14","320,314.14",0,0.01,0,0,4/3/2020,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000137,"320,314.14"
GBP50011931101,INTERSOL ACCOUNT,OAB,"-27,628.45",0,"27,628.45",0,0,0,7/1/2008,19311,2022-07-09,GBP,,0,0,CYPRUS,,7/5/2022,,N,N,,"-27,628.45"
GBP50011911113,SPOT POSITION GBP,OAB,"-281,033.63",0,"281,033.63",0,0,0,7/1/2008,19111,2022-07-09,GBP,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-281,033.63"
GBP50011911107,GBP (POSITION) ACCOUNT,OAB,"300,347.14","300,347.14",0,0,0,0,7/1/2008,19111,2022-07-09,GBP,,0,0,UNITED STATES,,,7/5/2022,N,N,,"300,347.14"
GBP50011213001,"STANDARD CHARTERED BANK, LONDO",OAB,"-724,508.41",0,"724,508.41",0,0,0,1/6/2014,12130,2022-07-09,GBP,,0,0,UNITED KINGDOM,,7/5/2022,,N,N,,"-724,508.41"
EUR50031931101,INTERSOL ACCOUNT,OAB,"7,155,238.30","7,155,238.30",0,0,0,0,7/1/2008,19311,2022-07-09,EUR,,0,0,UNITED STATES,,,7/5/2022,N,N,,"7,155,238.30"
EUR50031911101,SPOT POSITION USD/EUR,OAB,"-35,988.42",0,"35,988.42",0,0,0,7/1/2008,19111,2022-07-09,EUR,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-35,988.42"
EUR50031657001,AIR LOANS - HEAD OFFICE TRADE,OAB,-8.67,0,8.67,0,0,0,9/10/2019,16570,2022-07-09,EUR,,0,0,UNITED STATES,,7/5/2022,,N,N,,-8.67
EUR50031620002,ACCR. INTEREST REC'BLE - O/N L,OAB,"-13,860.00",0,"13,860.00",0,0,0,7/19/2019,16200,2022-07-09,EUR,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-13,860.00"
EUR50031601002,AIR LOANS - NONRELATED BANKS,OAB,"-116,063.59",0,"116,063.59",0,0,0,7/1/2008,16010,2022-07-09,EUR,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-116,063.59"
EUR50018020001,Export LCs Confimed Clean Line,OAB,"225,911.35","225,911.35",0,0,0,0,7/1/2008,80200,2022-07-09,EUR,,0,0,UNITED STATES,,,7/5/2022,N,N,,"225,911.35"
EUR50017020101,Customer Liability for Export,OAB,"-225,911.35",0,"225,911.35",0,0,0,7/1/2008,70201,2022-07-09,EUR,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-225,911.35"
EUR50017002009,FX SPOT CONTINGENT (INTER-BANK,OAB,"7,250,000.00","7,250,000.00",0,0,0,0,7/1/2008,70020,2022-07-09,EUR,,0,0,UNITED STATES,,,7/5/2022,N,N,,"7,250,000.00"
EUR50017002001,FX FWD CONTINGENT (INTER-BANK,OAB,"-7,250,000.00",0,"7,250,000.00",0,0,0,7/1/2008,70020,2022-07-09,EUR,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-7,250,000.00"
EUR50012527012,INTER DEPATMENT TRANSFER,OAB,546.43,546.43,0,0,0,0,4/10/2009,25270,2022-07-09,EUR,,0,0,UNITED STATES,,,7/5/2022,N,N,,546.43
GBP50012508046,ACCOUNTS PAYABLE OTHERS,OAB,68.59,68.59,0,0,0,0,7/1/2008,25080,2022-07-09,GBP,,0,0,UNITED STATES,,,7/5/2022,N,N,,68.59
EUR50011931101,INTERSOL ACCOUNT,OAB,"-7,155,238.30",0,"7,155,238.30",0,0,0,7/1/2008,19311,2022-07-09,EUR,,0,0,CYPRUS,,7/5/2022,,N,N,,"-7,155,238.30"
EUR50011911107,EURO (POSITION) ACCOUNT,OAB,"7,255,885.50","7,255,885.50",0,0,0,0,7/1/2008,19111,2022-07-09,EUR,,0,0,UNITED STATES,,,7/5/2022,N,N,,"7,255,885.50"
EUR50011213001,STANDARD CHARTERED BANK FRANKF,OAB,"-7,075,874.62",0,"7,075,874.62",0,0,0,1/2/2014,12130,2022-07-09,EUR,,0,0,GERMANY,,7/5/2022,,N,N,,"-7,075,874.62"
50030070001373,NNPC - CARRY PROCEEDS A/C - GB,CAA,"547,834.00","547,834.00",0,0.01,0.15,0,11/20/2013,21007,2022-07-09,USD,,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,N,C000000079,"547,834.00"
50030030000620,SHELL PETROLEUM DEV. CO. LTD.,ODA,"2,122,517.96","2,122,517.96",0,0.01,0,0,9/22/2017,21003,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000107,"2,122,517.96"
50030030000611,CHEVRON NIGERIA LIMITED (CNL),ODA,"5,610,938.61","5,610,938.61",0,0,0,0,9/20/2017,21003,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000106,"5,610,938.61"
50030030000541,ESCROW A/C - GBARAN UBIE PHASE,CAA,"2,169,968.84","2,169,968.84",0,0.01,0.6,0,6/12/2014,21007,2022-07-09,USD,,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,N,C000000079,"2,169,968.84"
50017200002462,CBN USD CURRENT ACCOUNT,ODA,"329,188,007.58","329,188,007.58",0,0,0,0,6/13/2018,21720,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000026,"329,188,007.58"
50017170002936,UNITED BANK FOR AFRICA PLC- EX,ODA,"462,621,073.69","462,621,073.69",0,0,0,0,1/29/2019,21717,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000046,"462,621,073.69"
50017170000541,UNITED BANK FOR AFRICA PLC - F,ODA,"6,603,576.90","6,603,576.90",0,0.01,0,0,7/1/2008,21717,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000046,"6,603,576.90"
50017150004480,WEMA BANK PLC. WIRE CLEARING,ODA,"1,120,702.68","1,120,702.68",0,0.01,0,0,3/26/2021,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000077,"1,120,702.68"
50017150004244,FBNQUEST LOANS SETTLEMENT ACCO,ODA,"42,843.90","42,843.90",0,0,0,0,11/23/2020,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000120,"42,843.90"
50017150004138,WEMA BANK PLC. EUR ACCOUNT,ODA,"3,031.97","3,031.97",0,0.3,0,0,7/29/2020,21715,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000077,"3,031.97"
50017150004114,SUNTRUST BANK NIGERIA LIMITED,ODA,13,13,0,0.3,0,0,7/8/2020,21715,2022-07-09,GBP,Performing A/c,0.3,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000133,13
50017150004053,TAJBANK LIMITED OPERATING ACCO,ODA,"9,663.69","9,663.69",0,0.3,0,0,6/26/2020,21715,2022-07-09,EUR,Performing A/c,0.3,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000152,"9,663.69"
EUR50011911115,SPOT POSITION EURO,OAB,"56,220.12","56,220.12",0,0,0,0,7/1/2008,19111,2022-07-09,EUR,,0,0,UNITED STATES,,,7/5/2022,N,N,,"56,220.12"
50017150003827,NOVA MERCHANT BANK WIRE CLEARI,ODA,"2,888,215.25","2,888,215.25",0,0.01,0,0,4/3/2020,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000117,"2,888,215.25"
GBP50017002009,FX SPOT CONTINGENT (INTER-BANK,OAB,"18,042.13","18,042.13",0,0,0,0,7/1/2008,70020,2022-07-09,GBP,,0,0,UNITED STATES,,,7/5/2022,N,N,,"18,042.13"
GBP50031601002,AIR LOANS - NONRELATED BANKS,OAB,-339,0,339,0,0,0,12/22/2020,16010,2022-07-09,GBP,,0,0,UNITED STATES,,7/5/2022,,N,N,,-339
50010010005098,GREENWICH MERCHANT BANK LOAN S,ODA,"5,400.10","5,400.10",0,0.01,0,0,12/15/2021,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000181,"5,400.10"
50010010005128,UNION BANCAIRE POUR LE COMMERC,ODA,"5,323,927.85","5,323,927.85",0,0.01,0,0,1/21/2022,21001,2022-07-09,USD,Performing A/c,0,0,TUNISIA,DDA1,,7/5/2022,N,Y,C000000202,"5,323,927.85"
50010010005159,FIDELITY BANK GHANA LIMITED,ODA,"14,300,000.00","14,300,000.00",0,0,0,0,2/9/2022,21001,2022-07-09,USD,Performing A/c,0,0,GHANA,DDA1,,7/5/2022,N,Y,C000000204,"14,300,000.00"
50010010005166,ACCESS BANK NIGERIA PLC,ODA,"417,882.73","417,882.73",0,0.3,0,0,3/21/2022,21001,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000022,"417,882.73"
50010010005173,CONTINENTAL ENGINEERING (NIGER,ODA,"10,000.00","10,000.00",0,0.01,0,0,3/31/2022,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000206,"10,000.00"
50010020000170,3T OIL AND GAS SERVICES LLC,ODA,"2,308.00","2,308.00",0,0.01,0,0,7/1/2008,21002,2022-07-09,USD,Performing A/c,0,0,UNITED STATES,DDA1,,7/5/2022,N,Y,C000000013,"2,308.00"
50010020001045,3T OIL & GAS SERV. LLC-DDA GBP,ODA,"3,081.24","3,081.24",0,0.3,0,0,7/1/2008,21002,2022-07-09,GBP,Performing A/c,0,0,UNITED STATES,DDA1,,7/5/2022,N,Y,C000000013,"3,081.24"
50010020001052,3T OIL & GAS SERV. LLC-DDA A/C,ODA,"1,079.14","1,079.14",0,0.3,0,0,7/1/2008,21002,2022-07-09,EUR,Performing A/c,0,0,UNITED STATES,DDA1,,7/5/2022,N,Y,C000000013,"1,079.14"
50017150003872,SUNTRUST BANK NIGERIA LIMITED,ODA,"3,258.83","3,258.83",0,0.3,0,0,5/29/2020,21715,2022-07-09,GBP,Performing A/c,0.3,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000133,"3,258.83"
50017150003889,TITAN TRUST BANK LIMITED EXPOR,ODA,"55,974.69","55,974.69",0,0.01,0,0,6/1/2020,21715,2022-07-09,USD,Performing A/c,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000137,"55,974.69"
50017150003926,SUNTRUST BANK NIGERIA LIMITED,ODA,"51,045.27","51,045.27",0,0.3,0,0,6/5/2020,21715,2022-07-09,EUR,Performing A/c,0.3,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000133,"51,045.27"
50017150003964,SUNTRUST BANK NIGERIA LIMITED,ODA,"90,962.59","90,962.59",0,0.01,0,0,6/23/2020,21715,2022-07-09,USD,Performing A/c,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000133,"90,962.59"
50010020003193,GEORGETOWN GLOBAL HEALTH LLC,ODA,"77,874.96","77,874.96",0,0.01,0,0,9/25/2019,21002,2022-07-09,USD,Performing A/c,0.01,0,UNITED STATES,DDA1,,7/5/2022,Y,Y,C000000140,"77,874.96"
50010030003179,ROYAL BLUE ENTERPRISE LIMTED,ODA,"98,989.25","98,989.25",0,0.01,0,0,9/9/2019,21003,2022-07-09,USD,Performing A/c,0.01,0,HONG KONG,DDA1,,7/5/2022,Y,Y,C000000139,"98,989.25"
GBP50018002003,FX SPOT CONTINGENT CONTRA A/C,OAB,"-18,042.13",0,"18,042.13",0,0,0,7/1/2008,80020,2022-07-09,GBP,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-18,042.13"
50010500000985,UNITED BANK FOR AFRICA PLC,ODA,"-56,243,183.97",0,"56,243,183.97",7.1,0,0,7/1/2008,21050,2022-07-09,USD,Performing A/c,0,7.1015,NIGERIA,LIBO2,7/5/2022,,N,Y,C000000046,"-56,243,183.97"
50010500001472,UNITED BANK FOR AFRICA CAMEROO,ODA,"1,678.28","1,678.28",0,0.01,0,0,8/28/2009,21050,2022-07-09,USD,Performing A/c,0,0,CAMEROON,DDA1,,7/5/2022,N,Y,C000000015,"1,678.28"
50010500001557,UNITED BANK FOR AFRICA (UBA) L,ODA,"3,294.13","3,294.13",0,0.01,0,0,12/9/2009,21050,2022-07-09,USD,Performing A/c,0,0,LIBERIA,DDA1,,7/5/2022,N,Y,C000000065,"3,294.13"
50010500001588,UNITED BANK FOR AFRICA ZAMBIA,ODA,"84,890.48","84,890.48",0,0.01,0,0,12/30/2009,21050,2022-07-09,USD,Performing A/c,0,0,ZAMBIA,DDA1,,7/5/2022,N,Y,C000000066,"84,890.48"
50010500001625,UBA KENYA BANK LIMITED,ODA,"146,508.08","146,508.08",0,0.01,0,0,4/29/2010,21050,2022-07-09,USD,Performing A/c,0,0,KENYA,DDA1,,7/5/2022,N,Y,C000000068,"146,508.08"
50010500001717,UNITED BANK FOR AFRICA SENEGAL,ODA,"29,691.82","29,691.82",0,0.01,0,0,12/8/2010,21050,2022-07-09,USD,Performing A/c,0,0,SENEGAL,DDA1,,7/5/2022,N,Y,C000000073,"29,691.82"
50010500002202,UBA TANZANIA,ODA,"32,804.00","32,804.00",0,0.01,0,0,11/22/2017,21050,2022-07-09,USD,Performing A/c,0,0,TANZANIA,DDA1,,7/5/2022,N,N,C000000111,"32,804.00"
50010500002219,UBA GHANA,ODA,"875,890.56","875,890.56",0,0.01,0,0,12/18/2017,21050,2022-07-09,USD,Performing A/c,0,0,GHANA,DDA1,,7/5/2022,N,N,C000000112,"875,890.56"
50010500002226,UBA SIERRA LEONE,ODA,685,685,0,0.01,0,0,12/27/2017,21050,2022-07-09,USD,Performing A/c,0,0,SIERRA LEONE,DDA1,,7/5/2022,N,N,C000000113,685
50010500002240,UNITED BANK FOR AFRICA MOZAMBI,ODA,"83,726.73","83,726.73",0,0.01,0,0,1/16/2018,21050,2022-07-09,USD,Performing A/c,0,0,MOZAMBIQUE,DDA1,,7/5/2022,N,N,C000000115,"83,726.73"
50010500002264,UNITEDBANK FOR AFRICA - DEMOCR,ODA,"250,271.88","250,271.88",0,0.01,0,0,2/13/2018,21050,2022-07-09,USD,Performing A/c,0,0,CONGO,DDA1,,7/5/2022,N,N,C000000116,"250,271.88"
50010500002981,UNITED BANK FOR AFRICA SENEGAL,ODA,"51,659.24","51,659.24",0,0,0,0,5/9/2019,21050,2022-07-09,EUR,Performing A/c,0,0,SENEGAL,DDA1,,7/5/2022,Y,Y,C000000073,"51,659.24"
50017150003971,TAJBANK LIMITED FX TRADING,ODA,"46,661.98","46,661.98",0,0.3,0,0,6/26/2020,21715,2022-07-09,GBP,Performing A/c,0.3,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000152,"46,661.98"
GBP50031931101,INTERSOL ACCOUNT,OAB,"27,628.45","27,628.45",0,0,0,0,7/1/2008,19311,2022-07-09,GBP,,0,0,UNITED STATES,,,7/5/2022,N,N,,"27,628.45"
GBP50031911101,SPOT POSITION USD/GBP,OAB,"-17,585.57",0,"17,585.57",0,0,0,7/1/2008,19111,2022-07-09,GBP,,0,0,UNITED STATES,,7/5/2022,,N,N,,"-17,585.57"
50010500001359,UNITED BANK  FOR AFRICA (UGAND,ODA,"24,691.96","24,691.96",0,0.01,0,0,10/15/2008,21050,2022-07-09,USD,Performing A/c,0,0,UGANDA,DDA1,,7/5/2022,N,Y,C000000060,"24,691.96"
50017150002455,FBNQUEST MECHANT BANK LIMITED,ODA,"5,984.03","5,984.03",0,0,0,0,5/22/2018,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,LIBO2,,7/5/2022,N,Y,C000000120,"5,984.03"
50010010004541,ACCESS BANK (SL) LIMITED,ODA,"469,425.88","469,425.88",0,0.3,0,0,5/4/2021,21001,2022-07-09,EUR,Performing A/c,0,0,SIERRA LEONE,DDA1,,7/5/2022,N,Y,C000000188,"469,425.88"
50017150003988,TAJBANK LIMITED FX TRADING,ODA,"16,905.65","16,905.65",0,0.01,0,0,6/26/2020,21715,2022-07-09,USD,Performing A/c,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000152,"16,905.65"
50010010004442,MYBUCKS BANKING CORPORATION- U,ODA,"131,386.54","131,386.54",0,0.01,0,0,3/10/2021,21001,2022-07-09,USD,Performing A/c,0,0,MALAWI,DDA1,,7/5/2022,N,Y,C000000151,"131,386.54"
50012160001526,3T WORLDWIDE QRI (NIGERIA) LIM,ODA,"103,521.01","103,521.01",0,0.3,0,0,11/9/2009,21216,2022-07-09,GBP,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000064,"103,521.01"
50012160001533,3T WORLDWIDE QRI (NIGERIA) LIM,ODA,"26,994.32","26,994.32",0,0.3,0,0,11/9/2009,21216,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000064,"26,994.32"
50017150002189,CORONATION MERCHANT BANK,ODA,"148,067.82","148,067.82",0,0,0,0,10/30/2017,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,LIBO2,,7/5/2022,N,Y,C000000109,"148,067.82"
50010010004435,CREDIT BANK KENYA PLC,ODA,"15,236.00","15,236.00",0,0.3,0,0,3/9/2021,21001,2022-07-09,GBP,Performing A/c,0,0,KENYA,DDA1,,7/5/2022,N,Y,C000000182,"15,236.00"
50012160001922,NNPC/NAOC JV CONS/DISB A/C-EBO,ODA,100.21,100.21,0,0.01,0,0,9/21/2012,21216,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000063,100.21
50010010004428,CREDIT BANK KENYA PLC,ODA,"19,947.00","19,947.00",0,0.3,0,0,3/9/2021,21001,2022-07-09,EUR,Performing A/c,0,0,KENYA,DDA1,,7/5/2022,N,Y,C000000182,"19,947.00"
50010010004411,CREDIT BANK KENYA PLC,ODA,"179,188.05","179,188.05",0,0.01,0,0,3/9/2021,21001,2022-07-09,USD,Performing A/c,0,0,KENYA,DDA1,,7/5/2022,N,Y,C000000182,"179,188.05"
50012200002042,UNITED BANK  FOR AFRICA (UGAND,CAA,"10,000.00","10,000.00",0,0.01,0,0,8/13/2013,21220,2022-07-09,USD,,0.01,0,UGANDA,DDA1,,7/5/2022,Y,Y,C000000060,"10,000.00"
50012500000471,UNITED BANK FOR AFRICA - FEM A,ODA,"-12,571,747.35",0,"12,571,747.35",7.1,0,0,7/1/2008,21250,2022-07-09,USD,Performing A/c,0,7.1015,NIGERIA,LIBO2,7/5/2022,,N,Y,C000000046,"-12,571,747.35"
50010010003599,GLOBUS BANK LIMITED,ODA,"637,375.26","637,375.26",0,0.01,0,0,1/29/2020,21001,2022-07-09,USD,Performing A/c,0.01,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000155,"637,375.26"
50010010003759,MKOMBOZI COMMERCIAL BANK LIMIT,ODA,"1,049,667.54","1,049,667.54",0,0.01,0,0,3/12/2020,21001,2022-07-09,USD,Performing A/c,0.01,0,TANZANIA,DDA1,,7/5/2022,Y,Y,C000000161,"1,049,667.54"
50012500002103,UBA FEM A/C EURO,ODA,"139,674.95","139,674.95",0,0.3,0,0,8/15/2016,21250,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000046,"139,674.95"
50010010004404,UNITED BANK FOR AFRICA (UBA) L,ODA,18.84,18.84,0,0.01,0,0,3/4/2021,21050,2022-07-09,USD,Performing A/c,0,0,LIBERIA,DDA1,,7/5/2022,N,Y,C000000065,18.84
50010010004343,GLOBUS BANK LIMITED EXPORT PRO,ODA,"729,705.28","729,705.28",0,0.01,0,0,2/3/2021,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000155,"729,705.28"
50013000001274,FCMB CURRENT A/C USD,ODA,"21,409.36","21,409.36",0,0,0,0,7/1/2008,21300,2022-07-09,USD,Performing A/c,0,0,NIGERIA,LIBO2,,7/5/2022,N,Y,C000000017,"21,409.36"
50017000001021,CELETRANS NIG. LTD.- DDA A/C E,ODA,"50,558.32","50,558.32",0,0.3,0,0,7/1/2008,21700,2022-07-09,EUR,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000005,"50,558.32"
50010010003933,SIDIAN BANK LIMITED,ODA,974.1,974.1,0,0.01,0,0,6/11/2020,21001,2022-07-09,USD,Performing A/c,0.01,0,KENYA,DDA1,,7/5/2022,Y,Y,C000000162,974.1
50017150000408,POLARIS BANK PLC,ODA,"267,915.69","267,915.69",0,0.01,0,0,7/1/2008,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,Y,C000000049,"267,915.69"
50017150001267,ACCESS BANK NIG. PLC A/C 2,ODA,"3,019,603.12","3,019,603.12",0,0,0,0,7/1/2008,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,LIBO2,,7/5/2022,N,Y,C000000022,"3,019,603.12"
50017150001755,WEMA BANK PLC.,ODA,"157,409.21","157,409.21",0,0,0,0,9/28/2011,21715,2022-07-09,USD,Performing A/c,0,0,NIGERIA,LIBO2,,7/5/2022,N,Y,C000000077,"157,409.21"
50010010003766,MKOMBOZI COMMERCIAL BANK LIMIT,ODA,"46,330.39","46,330.39",0,0.3,0,0,3/12/2020,21001,2022-07-09,EUR,Performing A/c,0.3,0,TANZANIA,DDA1,,7/5/2022,Y,Y,C000000161,"46,330.39"
50010010004220,GLOBUS BANK LOAN SETTLEMENT AC,ODA,"119,426.77","119,426.77",0,0,0,0,11/4/2020,21001,2022-07-09,USD,Performing A/c,0,0,NIGERIA,DDA1,,7/5/2022,N,N,C000000155,"119,426.77"
50017150002271,NOVA MERCHANT BANK - USD MAIN,ODA,"2,296.99","2,296.99",0,0.11,0,0,2/26/2018,21715,2022-07-09,USD,Performing A/c,0.11,0,NIGERIA,DDA1,,7/5/2022,Y,Y,C000000117,"2,296.99"
50010010004268,SOLIDAIRE BANK,ODA,"53,904.48","53,904.48",0,0.01,0,0,12/9/2020,21001,2022-07-09,USD,Performing A/c,0,0,UNITED STATES,DDA1,,7/5/2022,N,Y,C000000178,"53,904.48"
